review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes
EV1461,Social Media,EV Car,Tesla Model 3,East,2/23/2025,4,Advanced safety features like ABS and traction control give peace of mind.,Safety Features
EV1462,Social Media,EV Car,Mahindra XUV400,South,1/9/2024,4,"EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Spare parts availability is a major issue, waited a month for a replacement part. Emergency braking and collision alert systems work really well in traffic.","Price & Subsidy, Service & After-Sales, Safety Features"
EV1463,Customer Support,EV Scooter,Bajaj Chetak,South,4/22/2025,5,"Waiting time for service appointment is too long, more service centers needed.",Service & After-Sales
EV1464,Survey,EV Scooter,Ampere Magnus,North,6/7/2025,4,"Braking system feels sharp and responsive, regenerative braking works well.",Performance & Ride Quality
EV1465,Survey,EV Scooter,Hero Vida V1,West,3/6/2024,4,"Braking system feels sharp and responsive, regenerative braking works well.",Performance & Ride Quality
EV1466,Customer Support,EV Scooter,TVS iQube,East,7/11/2024,4,Battery health dropped to 85% within 18 months of daily use. Advanced safety features like ABS and traction control give peace of mind.,"Battery Life & Degradation, Safety Features"
EV1467,Customer Support,EV Scooter,Hero Vida V1,South,1/27/2024,3,"Bluetooth connectivity drops frequently while riding, very frustrating. Spare parts availability is a major issue, waited a month for a replacement part. Emergency braking and collision alert systems work really well in traffic.","Software & Connectivity, Service & After-Sales, Safety Features"
EV1468,Social Media,EV Car,BYD Atto 3,East,8/15/2024,4,Stability control on wet roads is impressive and inspires confidence. Touchscreen infotainment system lags and is not very intuitive to use.,"Safety Features, Software & Connectivity"
EV1469,Social Media,EV Scooter,Ather 450X,East,4/9/2024,3,Software glitches caused the dashboard to freeze twice in a month. The battery warranty of 5 years gives me confidence in long term reliability.,"Software & Connectivity, Battery Life & Degradation"
EV1470,Customer Support,EV Car,Tesla Model 3,North,8/15/2024,4,"Braking system feels sharp and responsive, regenerative braking works well. Insurance premium for EV is surprisingly high compared to petrol vehicles.","Performance & Ride Quality, Price & Subsidy"
EV1471,Customer Support,EV Scooter,TVS iQube,Central,10/28/2024,4,"Smart key and app based lock features work flawlessly, very convenient.",Software & Connectivity
EV1472,Survey,EV Car,Mahindra XUV400,Central,3/13/2024,5,"Over the air software updates are a great feature, keeps improving over time.",Software & Connectivity
EV1473,Marketplace Review,EV Car,Tesla Model 3,Central,11/1/2024,4,"LED lighting and digital dashboard give it a premium, modern look. I'm always worried about running out of charge before reaching my destination.","Design & Aesthetics, Range Anxiety"
EV1474,Customer Support,EV Car,MG ZS EV,West,4/13/2025,4,The battery warranty of 5 years gives me confidence in long term reliability.,Battery Life & Degradation
EV1475,Marketplace Review,EV Car,Tata Nexon EV,East,6/30/2024,5,Acceleration is smooth and instant torque makes overtaking effortless.,Performance & Ride Quality
EV1476,Customer Support,EV Car,Mahindra XUV400,South,6/21/2024,4,Contributing to a cleaner city is a big motivation behind going electric. Worried about battery degradation and replacement cost after warranty ends.,"Environmental Impact, Battery Life & Degradation"
EV1477,Marketplace Review,EV Car,BYD Atto 3,West,2/17/2025,5,"Storage space under the seat is very limited, not practical for daily use. The companion app keeps crashing, needs urgent software updates.","Design & Aesthetics, Software & Connectivity"
EV1478,Social Media,EV Car,BYD Atto 3,East,1/15/2024,3,The motor is powerful and pickup is much better than petrol variants.,Performance & Ride Quality
EV1479,Survey,EV Car,Tesla Model 3,South,8/19/2024,3,"Braking system feels sharp and responsive, regenerative braking works well.",Performance & Ride Quality
EV1480,Marketplace Review,EV Car,Tata Nexon EV,Central,11/9/2024,3,"Worried about battery degradation and replacement cost after warranty ends. Charging takes too long, almost 6 hours for a full charge at home.","Battery Life & Degradation, Charging Infrastructure"
EV1481,Customer Support,EV Scooter,Bajaj Chetak,West,5/17/2024,4,Build quality feels premium and the ride is extremely comfortable.,Performance & Ride Quality
EV1482,Social Media,EV Scooter,Ather 450X,West,1/20/2024,2,Total cost of ownership is great once you factor in low maintenance and fuel savings. Zero tailpipe emissions is the main reason I chose an electric vehicle.,"Price & Subsidy, Environmental Impact"
EV1483,Social Media,EV Car,BYD Atto 3,North,1/10/2025,4,"Range anxiety is real, I plan every trip around charging stops now. LED lighting and digital dashboard give it a premium, modern look.","Range Anxiety, Design & Aesthetics"
EV1484,Survey,EV Car,BYD Atto 3,North,1/21/2024,5,For daily commute the range is fine but long trips are stressful because of low range. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,"Range Anxiety, Charging Infrastructure"
EV1485,Customer Support,EV Scooter,Ola S1,West,6/5/2024,3,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. For daily commute the range is fine but long trips are stressful because of low range.,"Price & Subsidy, Range Anxiety"
EV1486,Customer Support,EV Car,Tesla Model 3,Central,5/20/2024,4,"LED lighting and digital dashboard give it a premium, modern look.",Design & Aesthetics
EV1487,Survey,EV Car,BYD Atto 3,East,4/26/2024,4,Fast charging network needs serious expansion on highways. Navigation system integrated with range prediction is genuinely useful.,"Charging Infrastructure, Software & Connectivity"
EV1488,Social Media,EV Car,Hyundai Kona,East,2/23/2025,4,Service center staff are not well trained to handle EV specific issues. Battery performance is stable even after two years of heavy usage.,"Service & After-Sales, Battery Life & Degradation"
EV1489,Marketplace Review,EV Scooter,Ather 450X,East,8/28/2024,4,"Range drops badly in winter, I lost almost 30% range in cold weather. Switching to EV feels good knowing I'm reducing my carbon footprint.","Range Anxiety, Environmental Impact"
EV1490,Survey,EV Scooter,Ather 450X,Central,3/17/2024,4,"Fast charging network needs serious expansion on highways. Spare parts availability is a major issue, waited a month for a replacement part.","Charging Infrastructure, Service & After-Sales"
EV1491,Marketplace Review,EV Scooter,TVS iQube,North,4/12/2024,5,"The battery warranty of 250 years gives me confidence in long term reliability. AC usage kills the range, on hot days I barely get half the claimed distance.","Battery Life & Degradation, Range Anxiety"
EV1492,Survey,EV Scooter,Hero Vida V1,North,2/16/2024,4,I'm always worried about running out of charge before reaching my destination.,Range Anxiety
EV1493,Customer Support,EV Car,Hyundai Kona,West,10/1/2024,3,"Love the app that shows nearby charging stations, very convenient feature. Suspension is too stiff, ride quality is uncomfortable on bad roads.","Charging Infrastructure, Performance & Ride Quality"
EV1494,Marketplace Review,EV Car,Mahindra XUV400,West,10/5/2024,4,Build materials feel sturdy but the design is a bit too plain compared to rivals.,Design & Aesthetics
EV1495,Social Media,EV Scooter,Bajaj Chetak,North,5/15/2024,4,I'm always worried about running out of charge before reaching my destination.,Range Anxiety
EV1496,Marketplace Review,EV Car,Mahindra XUV400,Central,3/24/2025,5,Battery performance is stable even after two years of heavy usage.,Battery Life & Degradation
EV1497,Survey,EV Scooter,TVS iQube,South,5/9/2025,2,"Bluetooth connectivity drops frequently while riding, very frustrating. Finding a working charging station in my city is still very difficult. The design looks futuristic and attracts a lot of attention on the road.","Software & Connectivity, Charging Infrastructure, Design & Aesthetics"
EV1498,Customer Support,EV Scooter,Hero Vida V1,North,6/21/2025,4,"Concerned about environmental impact of battery disposal and recycling. Running cost is much lower than petrol, saving a lot on fuel every month.","Environmental Impact, Price & Subsidy"
EV1499,Social Media,EV Scooter,Hero Vida V1,West,12/20/2024,3,"Interior quality feels cheap for the price point, needs improvement.",Design & Aesthetics
EV1500,Social Media,EV Car,Tata Nexon EV,Central,4/25/2025,4,"The companion app keeps crashing, needs urgent software updates. Battery replacement cost is almost half the price of the vehicle, very concerning.","Software & Connectivity, Battery Life & Degradation"
EV1501,Customer Support,EV Scooter,Ather 450X,East,2/21/2024,4,"Read reports about battery fires, safety is my biggest concern before buying.",Safety Features
EV1502,Social Media,EV Scooter,Bajaj Chetak,North,4/15/2025,5,"Smart key and app based lock features work flawlessly, very convenient. Contributing to a cleaner city is a big motivation behind going electric. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.","Software & Connectivity, Environmental Impact, Charging Infrastructure"
EV1503,Marketplace Review,EV Scooter,Ola S1,North,4/15/2024,3,"Compact size makes it easy to park and maneuver in city traffic. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. The real world range is much lower than advertised, I only get 100 km on a full charge.","Design & Aesthetics, Environmental Impact, Range Anxiety"
EV1504,Social Media,EV Scooter,Ampere Magnus,West,12/15/2024,4,Acceleration is smooth and instant torque makes overtaking effortless.,Performance & Ride Quality
EV1505,Customer Support,EV Car,Mahindra XUV400,Central,4/29/2025,4,Build quality feels premium and the ride is extremely comfortable.,Performance & Ride Quality
EV1506,Social Media,EV Car,Tata Nexon EV,North,12/15/2024,4,"Braking system feels sharp and responsive, regenerative braking works well.",Performance & Ride Quality
EV1507,Survey,EV Scooter,Hero Vida V1,North,6/17/2024,4,"Smart key and app based lock features work flawlessly, very convenient. No proper information on how battery degrades over time, company should be transparent.","Software & Connectivity, Battery Life & Degradation"
EV1508,Customer Support,EV Scooter,Ola S1,Central,7/19/2024,4,"Running cost is much lower than petrol, saving a lot on fuel every month.",Price & Subsidy
EV1509,Marketplace Review,EV Scooter,Ather 450X,South,12/12/2024,4,Finding a working charging station in my city is still very difficult. Build materials feel sturdy but the design is a bit too plain compared to rivals.,"Charging Infrastructure, Design & Aesthetics"
EV1510,Marketplace Review,EV Car,Mahindra XUV400,Central,5/31/2025,4,"Battery performance is stable even after two years of heavy usage. Software glitches caused the dashboard to freeze twice in a month. The real world range is much lower than advertised, I only get 20 km on a full charge.","Battery Life & Degradation, Software & Connectivity, Range Anxiety"
EV1511,Marketplace Review,EV Scooter,Ampere Magnus,Central,6/30/2024,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,Environmental Impact
EV1512,Marketplace Review,EV Car,Tata Nexon EV,Central,11/25/2024,4,Emergency braking and collision alert systems work really well in traffic.,Safety Features
EV1513,Social Media,EV Scooter,Ampere Magnus,East,2/11/2025,3,"Build quality feels premium and the ride is extremely comfortable. Had a great experience with the service team, they explained everything clearly.","Performance & Ride Quality, Service & After-Sales"
