review_id,product_type,brand,rating,feedback_text,bert_topic,bert_topic_label,bert_topic_confidence
EV1351,EV Scooter,Bajaj Chetak,2,"EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. There are very few authorized service centers, had to travel 20 km for repair. Range anxiety is real, I plan every trip around charging stops now.",15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV1352,EV Car,Mahindra XUV400,5,"Public chargers are often broken or occupied, need more charging stations urgently.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.008564293124428798
EV1353,EV Scooter,Ampere Magnus,4,Navigation system integrated with range prediction is genuinely useful.,8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",0.02927063906020888
EV1354,EV Car,Mahindra XUV400,4,Battery range degrades faster than expected after just one year of use.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV1355,EV Scooter,TVS iQube,4,Price after subsidy is still higher than a comparable petrol scooter.,6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",0.005776980972800674
EV1356,EV Scooter,Hero Vida V1,4,Price after subsidy is still higher than a comparable petrol scooter.,6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",0.005767971699184006
EV1357,EV Car,BYD Atto 3,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",1.0
EV1358,EV Car,Hyundai Kona,3,"Read reports about battery fires, safety is my biggest concern before buying. Highway charging stops are rare, long distance travel is a nightmare.",15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV1359,EV Car,Hyundai Kona,5,"No proper information on how battery degrades over time, company should be transparent. Noise levels are impressively low, riding experience is very smooth and quiet. For the price, I expected better build quality and more features.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",0.20760458975294388
EV1360,EV Car,BYD Atto 3,3,"The companion app keeps crashing, needs urgent software updates.",17,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software",1.0
EV1361,EV Car,Mahindra XUV400,4,"Smart key and app based lock features work flawlessly, very convenient. Handling and stability at high speed feels very confident and safe. Battery range degrades faster than expected after just one year of use.",22,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient",1.0
EV1362,EV Scooter,Ola S1,4,"For the price, I expected better build quality and more features.",9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.42188618970234026
EV1363,EV Scooter,TVS iQube,4,Concerned about environmental impact of battery disposal and recycling. Software glitches caused the dashboard to freeze twice in a month.,20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",1.0
EV1364,EV Car,Tata Nexon EV,4,Home charging setup was expensive and took weeks to install.,11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",1.0
EV1365,EV Scooter,Bajaj Chetak,4,"No proper information on how battery degrades over time, company should be transparent.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",0.20485706553633792
EV1366,EV Scooter,Ather 450X,5,Service center staff are not well trained to handle EV specific issues.,7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV1367,EV Scooter,Hero Vida V1,4,"Waiting time for service appointment is too long, more service centers needed.",14,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel",1.0
EV1368,EV Car,Mahindra XUV400,5,"Running cost is much lower than petrol, saving a lot on fuel every month. Over the air software updates are a great feature, keeps improving over time.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",0.009808938755125014
EV1369,EV Car,BYD Atto 3,2,Handling and stability at high speed feels very confident and safe.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV1370,EV Scooter,Hero Vida V1,3,Insurance premium for EV is surprisingly high compared to petrol vehicles.,16,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance",1.0
EV1371,EV Car,Tesla Model 3,4,"Braking system feels sharp and responsive, regenerative braking works well.",24,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative",1.0
EV1372,EV Car,Mahindra XUV400,3,"Heard about a thermal runaway incident, this has shaken my trust in EV safety. I'm always worried about running out of charge before reaching my destination.",15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.001745716507226363
EV1373,EV Scooter,TVS iQube,5,Contributing to a cleaner city is a big motivation behind going electric.,4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",0.19655782723004725
EV1374,EV Car,Tata Nexon EV,4,"Concerned about environmental impact of battery disposal and recycling. Storage space under the seat is very limited, not practical for daily use.",12,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental",1.0
EV1375,EV Scooter,Ather 450X,3,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV1376,EV Car,Tesla Model 3,4,Zero tailpipe emissions is the main reason I chose an electric vehicle. Stability control on wet roads is impressive and inspires confidence.,19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV1377,EV Scooter,TVS iQube,4,The design looks futuristic and attracts a lot of attention on the road.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV1378,EV Car,Mahindra XUV400,4,Top speed is decent for city use but not enough for highway cruising.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.0009556475303666881
EV1379,EV Car,Mahindra XUV400,4,"Smart key and app based lock features work flawlessly, very convenient.",22,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient",1.0
EV1380,EV Car,Tata Nexon EV,4,The upfront price is high but government subsidy makes it affordable. For daily commute the range is fine but long trips are stressful because of low range.,1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV1381,EV Scooter,Hero Vida V1,4,Home charging setup was expensive and took weeks to install.,11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",1.0
EV1382,EV Scooter,Ola S1,3,"Resale value of electric vehicles is still uncertain, worried about depreciation. Battery replacement cost is almost half the price of the vehicle, very concerning.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",0.04624592592389237
EV1383,EV Car,Hyundai Kona,4,"Running cost is much lower than petrol, saving a lot on fuel every month.",9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",0.009739631606138697
EV1384,EV Scooter,Ola S1,3,Service center staff are not well trained to handle EV specific issues. Worried about battery degradation and replacement cost after warranty ends.,7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV1385,EV Car,Tesla Model 3,4,"Braking system feels sharp and responsive, regenerative braking works well. Read reports about battery fires, safety is my biggest concern before buying.",24,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative",1.0
EV1386,EV Scooter,Ather 450X,3,"Noise levels are impressively low, riding experience is very smooth and quiet.",3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",0.1984550954253137
EV1387,EV Scooter,Ampere Magnus,5,Navigation system integrated with range prediction is genuinely useful. Concerned about environmental impact of battery disposal and recycling.,12,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental",0.029443633705673357
EV1388,EV Car,Mahindra XUV400,3,"Customer support over phone is helpful and resolves issues quickly. Public chargers are often broken or occupied, need more charging stations urgently.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.00848237787094368
EV1389,EV Car,Tesla Model 3,3,The upfront price is high but government subsidy makes it affordable.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.0016695855624134029
EV1390,EV Scooter,TVS iQube,5,"For daily commute the range is fine but long trips are stressful because of low range. Read reports about battery fires, safety is my biggest concern before buying.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV1391,EV Scooter,Ather 450X,3,"Love the app that shows nearby charging stations, very convenient feature.",8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",0.011136781269118446
EV1392,EV Car,BYD Atto 3,3,"Emergency braking and collision alert systems work really well in traffic. Range drops badly in winter, I lost almost 30% range in cold weather.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.015275362954058033
EV1393,EV Scooter,TVS iQube,4,"The vehicle has good crash test ratings which reassured my purchase decision. Over the air software updates are a great feature, keeps improving over time. Range anxiety is real, I plan every trip around charging stops now.",8,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured",1.0
EV1394,EV Scooter,Hero Vida V1,4,Zero tailpipe emissions is the main reason I chose an electric vehicle. Software glitches caused the dashboard to freeze twice in a month.,19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV1395,EV Car,MG ZS EV,3,"Resale value of electric vehicles is still uncertain, worried about depreciation. Stability control on wet roads is impressive and inspires confidence.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",0.0459655162291476
