review_id,product_type,brand,rating,feedback_text,lda_topic,lda_topic_label,lda_topic_confidence
EV1415,EV Scooter,Ampere Magnus,4,"Noise levels are impressively low, riding experience is very smooth and quiet.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9437495979697851
EV1416,EV Scooter,Ather 450X,5,"Range anxiety is real, I plan every trip around charging stops now.",2,"Topic 2: feel, quality, range, support, quality feel",0.9499971908249379
EV1417,EV Car,Mahindra XUV400,3,Worried about battery degradation and replacement cost after warranty ends.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9357128727904404
EV1418,EV Car,Tesla Model 3,3,Insurance premium for EV is surprisingly high compared to petrol vehicles.,8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9249977907310836
EV1419,EV Scooter,Ather 450X,4,Top speed is decent for city use but not enough for highway cruising. I'm always worried about running out of charge before reaching my destination.,3,"Topic 3: safety, use, highway, part, feature",0.5592585901096648
EV1420,EV Car,Mahindra XUV400,4,"Range drops badly in winter, I lost almost 30% range in cold weather.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.949999084075917
EV1421,EV Car,MG ZS EV,4,"The companion app keeps crashing, needs urgent software updates.",4,"Topic 4: software, month, year, battery, keep",0.943749216857566
EV1422,EV Scooter,Ampere Magnus,3,Worried about battery degradation and replacement cost after warranty ends. Acceleration is smooth and instant torque makes overtaking effortless.,4,"Topic 4: software, month, year, battery, keep",0.534050438276708
EV1423,EV Car,BYD Atto 3,3,"Top speed is decent for city use but not enough for highway cruising. Highway charging stops are rare, long distance travel is a nightmare.",3,"Topic 3: safety, use, highway, part, feature",0.5081865497013404
EV1424,EV Car,Hyundai Kona,4,"No proper information on how battery degrades over time, company should be transparent. Storage space under the seat is very limited, not practical for daily use.",5,"Topic 5: battery, center, service center, service, safety",0.48518510487032007
EV1425,EV Scooter,Ather 450X,5,"Build materials feel sturdy but the design is a bit too plain compared to rivals. Waiting time for service appointment is too long, more service centers needed.",6,"Topic 6: charging, battery, almost, tier, use",0.5491430438810895
EV1426,EV Scooter,Ather 450X,3,Switching to EV feels good knowing I'm reducing my carbon footprint.,2,"Topic 2: feel, quality, range, support, quality feel",0.9249995059626489
EV1427,EV Car,BYD Atto 3,4,Switching to EV feels good knowing I'm reducing my carbon footprint.,2,"Topic 2: feel, quality, range, support, quality feel",0.9249995059626489
EV1428,EV Scooter,Ather 450X,4,"Suspension is too stiff, ride quality is uncomfortable on bad roads. Switching to EV feels good knowing I'm reducing my carbon footprint.",2,"Topic 2: feel, quality, range, support, quality feel",0.5762821223882496
EV1429,EV Scooter,Bajaj Chetak,4,"Resale value of electric vehicles is still uncertain, worried about depreciation. Charging takes too long, almost 6 hours for a full charge at home.",6,"Topic 6: charging, battery, almost, tier, use",0.6039978275735985
EV1430,EV Car,Tesla Model 3,4,"Over the air software updates are a great feature, keeps improving over time. Storage space under the seat is very limited, not practical for daily use.",6,"Topic 6: charging, battery, almost, tier, use",0.5647053829545462
EV1431,EV Scooter,Bajaj Chetak,5,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,6,"Topic 6: charging, battery, almost, tier, use",0.9437484930362834
EV1432,EV Car,MG ZS EV,4,Service center staff are not well trained to handle EV specific issues.,5,"Topic 5: battery, center, service center, service, safety",0.9437489343674283
EV1433,EV Scooter,TVS iQube,4,"Battery replacement cost is almost half the price of the vehicle, very concerning.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9357121936164879
EV1434,EV Car,Tesla Model 3,4,"Acceleration is smooth and instant torque makes overtaking effortless. Bluetooth connectivity drops frequently while riding, very frustrating.",4,"Topic 4: software, month, year, battery, keep",0.5239994233870104
EV1435,EV Car,BYD Atto 3,3,"Fast charging network needs serious expansion on highways. Noise levels are impressively low, riding experience is very smooth and quiet. EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.",4,"Topic 4: software, month, year, battery, keep",0.38995281266444054
EV1436,EV Scooter,TVS iQube,5,"Interior quality feels cheap for the price point, needs improvement. Advanced safety features like ABS and traction control give peace of mind. Touchscreen infotainment system lags and is not very intuitive to use.",3,"Topic 3: safety, use, highway, part, feature",0.4145172174584063
EV1437,EV Car,Mahindra XUV400,4,The upfront price is high but government subsidy makes it affordable. Fast charging network needs serious expansion on highways.,3,"Topic 3: safety, use, highway, part, feature",0.48518451297314397
EV1438,EV Car,Tesla Model 3,3,"Charging takes too long, almost 6 hours for a full charge at home.",6,"Topic 6: charging, battery, almost, tier, use",0.9437476402111513
EV1439,EV Scooter,Bajaj Chetak,5,Emergency braking and collision alert systems work really well in traffic.,7,"Topic 7: braking, work, system, work well, well",0.9437497312130717
EV1440,EV Car,Hyundai Kona,3,"The companion app keeps crashing, needs urgent software updates.",4,"Topic 4: software, month, year, battery, keep",0.943749216857566
EV1441,EV Scooter,Bajaj Chetak,5,"There are very few authorized service centers, had to travel 8 km for repair. Range drops badly in winter, I lost almost 30% range in cold weather.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.6543400144752408
EV1442,EV Car,Tesla Model 3,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,6,"Topic 6: charging, battery, almost, tier, use",0.9249999999668123
EV1443,EV Car,Mahindra XUV400,2,Contributing to a cleaner city is a big motivation behind going electric. EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.,4,"Topic 4: software, month, year, battery, keep",0.5516130420482629
EV1444,EV Car,Mahindra XUV400,5,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9549998187898763
EV1445,EV Car,Tata Nexon EV,4,Total cost of ownership is great once you factor in low maintenance and fuel savings. Switching to EV feels good knowing I'm reducing my carbon footprint.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5896540899302997
EV1446,EV Scooter,Ola S1,5,Concerned about environmental impact of battery disposal and recycling.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9249986153687703
EV1447,EV Scooter,Hero Vida V1,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety. Loved the color options and the overall styling of the vehicle.",3,"Topic 3: safety, use, highway, part, feature",0.5695657978930752
EV1448,EV Scooter,Ampere Magnus,5,"Interior quality feels cheap for the price point, needs improvement. Home charging setup was expensive and took weeks to install. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.40027070863771924
EV1449,EV Car,Tata Nexon EV,4,Loved the color options and the overall styling of the vehicle.,6,"Topic 6: charging, battery, almost, tier, use",0.9099999999467664
EV1450,EV Scooter,Hero Vida V1,4,I'm always worried about running out of charge before reaching my destination.,5,"Topic 5: battery, center, service center, service, safety",0.924998492825782
EV1451,EV Scooter,Bajaj Chetak,4,"Claimed range of 80 km is misleading, actual range is way less in city traffic. Build materials feel sturdy but the design is a bit too plain compared to rivals. Build quality feels premium and the ride is extremely comfortable.",2,"Topic 2: feel, quality, range, support, quality feel",0.6622728456697663
EV1452,EV Scooter,TVS iQube,3,"Had a great experience with the service team, they explained everything clearly. Contributing to a cleaner city is a big motivation behind going electric.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.49907051415828824
EV1453,EV Car,MG ZS EV,3,"Noise levels are impressively low, riding experience is very smooth and quiet. Customer support over phone is helpful and resolves issues quickly.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.520689692482641
EV1454,EV Car,MG ZS EV,4,"Smart key and app based lock features work flawlessly, very convenient.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9499989773125966
EV1455,EV Scooter,Ola S1,4,Emergency braking and collision alert systems work really well in traffic.,7,"Topic 7: braking, work, system, work well, well",0.9437497312130717
EV1456,EV Car,BYD Atto 3,3,The upfront price is high but government subsidy makes it affordable.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9357130000184158
EV1457,EV Car,Tata Nexon EV,3,"Resale value of electric vehicles is still uncertain, worried about depreciation. Had a great experience with the service team, they explained everything clearly.",4,"Topic 4: software, month, year, battery, keep",0.5695631402856483
EV1458,EV Scooter,Ampere Magnus,3,"Resale value of electric vehicles is still uncertain, worried about depreciation.",7,"Topic 7: braking, work, system, work well, well",0.9099994285588298
EV1459,EV Scooter,Ampere Magnus,4,Concerned about environmental impact of battery disposal and recycling. The vehicle has good crash test ratings which reassured my purchase decision.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9608692109349809
EV1460,EV Car,Hyundai Kona,5,"LED lighting and digital dashboard give it a premium, modern look. Claimed range of 150 km is misleading, actual range is way less in city traffic. No proper information on how battery degrades over time, company should be transparent.",2,"Topic 2: feel, quality, range, support, quality feel",0.3645258096095886
EV1461,EV Car,Tesla Model 3,4,Advanced safety features like ABS and traction control give peace of mind.,3,"Topic 3: safety, use, highway, part, feature",0.9499995847169762
EV1462,EV Car,Mahindra XUV400,4,"EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Spare parts availability is a major issue, waited a month for a replacement part. Emergency braking and collision alert systems work really well in traffic.",4,"Topic 4: software, month, year, battery, keep",0.3559379013507552
EV1463,EV Scooter,Bajaj Chetak,5,"Waiting time for service appointment is too long, more service centers needed.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9437476890044085
EV1464,EV Scooter,Ampere Magnus,4,"Braking system feels sharp and responsive, regenerative braking works well.",7,"Topic 7: braking, work, system, work well, well",0.9499996877228652
EV1465,EV Scooter,Hero Vida V1,4,"Braking system feels sharp and responsive, regenerative braking works well.",7,"Topic 7: braking, work, system, work well, well",0.9499996877228652
