review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes,clean_text_classical,clean_text_bert,lda_topic,lda_topic_confidence,lda_topic_label,nmf_topic,nmf_topic_confidence,nmf_topic_label,bert_topic,bert_topic_confidence,bert_topic_label
EV1351,Social Media,EV Scooter,Bajaj Chetak,North,2/1/2024,2,"EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. There are very few authorized service centers, had to travel 20 km for repair. Range anxiety is real, I plan every trip around charging stops now.","Price & Subsidy, Service & After-Sales, Range Anxiety",subsidy scheme state got delayed discount amount reduced suddenly authorized service center travel repair range anxiety real plan every trip around charging stop,"EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. There are very few authorized service centers, had to travel 20 km for repair. Range anxiety is real, I plan every trip around charging stops now.",4,0.414006848,"Topic 4: software, month, year, battery, keep",8,0.130286201,"Topic 8: service, service center, center, appointment long, center needed",15,1.0,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got"
EV1352,Marketplace Review,EV Car,Mahindra XUV400,Central,6/7/2025,5,"Public chargers are often broken or occupied, need more charging stations urgently.",Charging Infrastructure,public charger often broken occupied need charging station urgently,"Public chargers are often broken or occupied, need more charging stations urgently.",0,0.94999906,"Topic 0: cost, battery, replacement cost, replacement, city",6,0.098517264,"Topic 6: app, keep, update, software update, need",0,0.008564293124428798,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic"
EV1353,Customer Support,EV Scooter,Ampere Magnus,Central,2/12/2024,4,Navigation system integrated with range prediction is genuinely useful.,Software & Connectivity,navigation system integrated range prediction genuinely useful,Navigation system integrated with range prediction is genuinely useful.,1,0.935713504,"Topic 1: range, system, genuinely, useful, genuinely useful",7,0.077765455,"Topic 7: riding, low, smooth, level, impressively",8,0.02927063906020888,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured"
EV1354,Survey,EV Car,Mahindra XUV400,South,10/31/2024,4,Battery range degrades faster than expected after just one year of use.,Range Anxiety,battery range degrades faster expected year use,Battery range degrades faster than expected after just one year of use.,4,0.935708387,"Topic 4: software, month, year, battery, keep",4,0.067557016,"Topic 4: use, daily use, daily, dropped, within month",9,1.0,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic"
EV1355,Survey,EV Scooter,TVS iQube,West,4/30/2024,4,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy,price subsidy higher comparable petrol scooter,Price after subsidy is still higher than a comparable petrol scooter.,9,0.924998907,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0,0.029697944,"Topic 0: cost, replacement cost, replacement, price, battery",6,0.005776980972800674,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes"
EV1356,Marketplace Review,EV Scooter,Hero Vida V1,South,5/22/2024,4,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy,price subsidy higher comparable petrol scooter,Price after subsidy is still higher than a comparable petrol scooter.,9,0.924998907,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0,0.029697944,"Topic 0: cost, replacement cost, replacement, price, battery",6,0.005767971699184006,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes"
EV1357,Customer Support,EV Car,BYD Atto 3,Central,10/14/2024,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",Environmental Impact,energy used charge come mostly coal region defeat purpose somewhat,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,0.954999819,"Topic 8: range, drop, defeat purpose, energy, energy used",1,0.428435062,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",6,1.0,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes"
EV1358,Customer Support,EV Car,Hyundai Kona,East,9/30/2024,3,"Read reports about battery fires, safety is my biggest concern before buying. Highway charging stops are rare, long distance travel is a nightmare.","Safety Features, Charging Infrastructure",read report battery fire safety biggest concern buying highway charging stop rare long distance travel nightmare,"Read reports about battery fires, safety is my biggest concern before buying. Highway charging stops are rare, long distance travel is a nightmare.",5,0.528729788,"Topic 5: battery, center, service center, service, safety",8,0.062656961,"Topic 8: service, service center, center, appointment long, center needed",15,1.0,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got"
EV1359,Social Media,EV Car,Hyundai Kona,South,9/12/2024,5,"No proper information on how battery degrades over time, company should be transparent. Noise levels are impressively low, riding experience is very smooth and quiet. For the price, I expected better build quality and more features.","Battery Life & Degradation, Performance & Ride Quality, Price & Subsidy",proper information battery degrades time company transparent noise level impressively low riding experience smooth quiet price expected better build quality feature,"No proper information on how battery degrades over time, company should be transparent. Noise levels are impressively low, riding experience is very smooth and quiet. For the price, I expected better build quality and more features.",9,0.436220478,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",7,0.214257244,"Topic 7: riding, low, smooth, level, impressively",1,0.20760458975294388,"Topic 1: range, transparent, proper, time company, proper information, battery degrades"
EV1360,Customer Support,EV Car,BYD Atto 3,West,1/19/2025,3,"The companion app keeps crashing, needs urgent software updates.",Software & Connectivity,companion app keep crashing need urgent software update,"The companion app keeps crashing, needs urgent software updates.",4,0.943749217,"Topic 4: software, month, year, battery, keep",6,0.391311163,"Topic 6: app, keep, update, software update, need",17,1.0,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software"
EV1361,Customer Support,EV Car,Mahindra XUV400,East,4/10/2025,4,"Smart key and app based lock features work flawlessly, very convenient. Handling and stability at high speed feels very confident and safe. Battery range degrades faster than expected after just one year of use.","Software & Connectivity, Performance & Ride Quality, Range Anxiety",smart key app based lock feature work flawlessly convenient handling stability high speed feel confident safe battery range degrades faster expected year use,"Smart key and app based lock features work flawlessly, very convenient. Handling and stability at high speed feels very confident and safe. Battery range degrades faster than expected after just one year of use.",9,0.402492041,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",6,0.14436833,"Topic 6: app, keep, update, software update, need",22,1.0,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient"
EV1362,Marketplace Review,EV Scooter,Ola S1,South,3/15/2025,4,"For the price, I expected better build quality and more features.",Price & Subsidy,price expected better build quality feature,"For the price, I expected better build quality and more features.",2,0.924997459,"Topic 2: feel, quality, range, support, quality feel",8,0.039046387,"Topic 8: service, service center, center, appointment long, center needed",9,0.42188618970234026,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic"
EV1363,Customer Support,EV Scooter,TVS iQube,East,5/13/2024,4,Concerned about environmental impact of battery disposal and recycling. Software glitches caused the dashboard to freeze twice in a month.,"Environmental Impact, Software & Connectivity",concerned environmental impact battery disposal recycling software glitch caused dashboard freeze twice month,Concerned about environmental impact of battery disposal and recycling. Software glitches caused the dashboard to freeze twice in a month.,4,0.5466713,"Topic 4: software, month, year, battery, keep",9,0.334185873,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",20,1.0,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused"
EV1364,Survey,EV Car,Tata Nexon EV,West,1/17/2024,4,Home charging setup was expensive and took weeks to install.,Charging Infrastructure,home charging setup expensive took week install,Home charging setup was expensive and took weeks to install.,5,0.935713411,"Topic 5: battery, center, service center, service, safety",5,0.034397189,"Topic 5: battery disposal, disposal recycling, concerned, environmental impact, environmental",11,1.0,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently"
EV1365,Survey,EV Scooter,Bajaj Chetak,West,7/26/2024,4,"No proper information on how battery degrades over time, company should be transparent.",Battery Life & Degradation,proper information battery degrades time company transparent,"No proper information on how battery degrades over time, company should be transparent.",5,0.935713658,"Topic 5: battery, center, service center, service, safety",8,0.052935026,"Topic 8: service, service center, center, appointment long, center needed",1,0.20485706553633792,"Topic 1: range, transparent, proper, time company, proper information, battery degrades"
EV1366,Customer Support,EV Scooter,Ather 450X,North,1/4/2025,5,Service center staff are not well trained to handle EV specific issues.,Service & After-Sales,service center staff well trained handle specific issue,Service center staff are not well trained to handle EV specific issues.,5,0.943748934,"Topic 5: battery, center, service center, service, safety",8,0.29569031,"Topic 8: service, service center, center, appointment long, center needed",7,1.0,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing"
EV1367,Social Media,EV Scooter,Hero Vida V1,North,2/9/2025,4,"Waiting time for service appointment is too long, more service centers needed.",Service & After-Sales,waiting time service appointment long service center needed,"Waiting time for service appointment is too long, more service centers needed.",9,0.943747689,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",8,0.379906776,"Topic 8: service, service center, center, appointment long, center needed",14,1.0,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel"
